3, 04722, 133, 802, 09, 0.0000, 1535439529938
3, 04729, 130, 768, 09, 0.0000, 1535439529945
3, 04737, 133, 790, 09, 0.0000, 1535439529953
3, 04745, 129, 757, 09, 0.0000, 1535439529961
3, 04753, 140, 777, 09, 0.0000, 1535439529969
3, 04760, 136, 750, 09, 0.0000, 1535439529976
3, 04768, 130, 772, 09, 0.0000, 1535439529984
3, 04781, 134, 746, 09, 0.0000, 1535439529997
3, 04783, 128, 754, 09, 0.0000, 1535439529999
3, 04793, 138, 758, 09, 0.0000, 1535439530009
3, 04798, 139, 718, 09, 0.0000, 1535439530014
3, 04806, 138, 761, 09, 0.0000, 1535439530022
3, 04814, 134, 702, 09, 0.0000, 1535439530030
3, 04822, 135, 722, 09, 0.0000, 1535439530038
3, 04831, 142, 706, 09, 0.0000, 1535439530047
3, 04846, 135, 716, 09, 0.0000, 1535439530062
3, 04846, 136, 686, 09, 0.0000, 1535439530062
3, 04852, 139, 696, 09, 0.0000, 1535439530068
3, 04860, 133, 694, 09, 0.0000, 1535439530076
3, 04867, 141, 661, 09, 0.0000, 1535439530083
3, 04875, 138, 657, 09, 0.0000, 1535439530091
3, 04882, 143, 663, 09, 0.0000, 1535439530098
3, 04890, 132, 669, 09, 0.0000, 1535439530106
3, 04898, 143, 665, 09, 0.0000, 1535439530114
3, 04905, 144, 645, 09, 0.0000, 1535439530121
3, 04913, 144, 642, 09, 0.0000, 1535439530129
3, 04926, 148, 639, 09, 0.0000, 1535439530142
3, 04929, 140, 627, 09, 0.0000, 1535439530145
3, 04936, 148, 593, 09, 0.0000, 1535439530152
3, 04945, 148, 591, 09, 0.0000, 1535439530161
3, 04951, 144, 577, 09, 0.0000, 1535439530167
3, 04959, 154, 556, 09, 0.0000, 1535439530175
3, 04967, 149, 560, 09, 0.0000, 1535439530183
3, 04975, 156, 559, 09, 0.0000, 1535439530191
3, 04985, 154, 536, 09, 0.0000, 1535439530201
3, 04990, 160, 528, 09, 0.0000, 1535439530206
3, 04998, 160, 522, 09, 0.0000, 1535439530214
3, 05007, 162, 520, 09, 0.0000, 1535439530223
3, 05013, 163, 488, 09, 0.0000, 1535439530229
3, 05020, 165, 499, 09, 0.0000, 1535439530236
3, 05028, 161, 474, 09, 0.0000, 1535439530244
3, 05043, 169, 488, 09, 0.0000, 1535439530259
3, 05043, 169, 465, 09, 0.0000, 1535439530259
3, 05051, 179, 475, 09, 0.0000, 1535439530267
3, 05059, 176, 449, 09, 0.0000, 1535439530275
3, 05066, 179, 445, 09, 0.0000, 1535439530282
3, 05082, 179, 419, 09, 0.0000, 1535439530298
4, 05305, 169, 607, 11, 0.0000, 1535439530521
4, 05322, 142, 598, 11, 0.0000, 1535439530538
4, 05340, 150, 592, 11, 0.0000, 1535439530556
4, 05358, 152, 513, 11, 0.0000, 1535439530574
4, 05376, 174, 378, 11, 0.0000, 1535439530592
5, 05423, 172, 470, 11, 0.0000, 1535439530639
Weight, 0, Tw, 0689, Sw, 0953, Aw, 0131, Time, 1535439532909, Y, 0000, X, 0000
===,
2, 00000, 142, 778, 10, 0.0000, 1535439533311
2, 00016, 165, 620, 09, 0.0000, 1535439533327
2, 00024, 154, 762, 09, 0.0000, 1535439533335
2, 00031, 107, 520, 09, 0.0000, 1535439533342
2, 00040, 159, 546, 09, 0.0000, 1535439533351
3, 00044, 152, 647, 09, 0.0000, 1535439533355
2, 00048, 143, 561, 09, 0.0000, 1535439533359
3, 00052, 142, 733, 09, 0.0000, 1535439533363
2, 00054, 156, 520, 09, 0.0000, 1535439533365
3, 00059, 146, 829, 09, 0.0000, 1535439533370
3, 00067, 141, 834, 09, 0.0000, 1535439533378
3, 00080, 145, 510, 08, 0.0000, 1535439533391
3, 00085, 146, 518, 08, 0.0000, 1535439533396
3, 00091, 135, 531, 08, 0.0000, 1535439533402
3, 00097, 143, 488, 08, 0.0000, 1535439533408
3, 00103, 139, 521, 08, 0.0000, 1535439533414
3, 00158, 145, 499, 08, 0.0000, 1535439533469
3, 00158, 135, 463, 08, 0.0000, 1535439533469
3, 00158, 142, 442, 08, 0.0000, 1535439533469
3, 00158, 134, 443, 08, 0.0000, 1535439533469
3, 00158, 144, 388, 08, 0.0000, 1535439533469
3, 00158, 142, 386, 08, 0.0000, 1535439533469
3, 00158, 143, 373, 08, 0.0000, 1535439533469
3, 00158, 150, 536, 09, 0.0000, 1535439533469
3, 00164, 155, 522, 09, 0.0000, 1535439533475
3, 00172, 156, 488, 09, 0.0000, 1535439533483
3, 00180, 166, 436, 09, 0.0000, 1535439533491
4, 00291, 174, 346, 11, 0.0000, 1535439533602
4, 00300, 161, 411, 11, 0.0000, 1535439533611
4, 00317, 151, 446, 11, 0.0000, 1535439533628
4, 00335, 156, 495, 11, 0.0000, 1535439533646
4, 00352, 148, 524, 11, 0.0000, 1535439533663
4, 00369, 145, 531, 11, 0.0000, 1535439533680
4, 00387, 147, 548, 11, 0.0000, 1535439533698
4, 00405, 142, 543, 11, 0.0000, 1535439533716
4, 00441, 156, 552, 11, 0.0000, 1535439533752
4, 00441, 148, 550, 11, 0.0000, 1535439533752
4, 00458, 146, 528, 11, 0.0000, 1535439533769
4, 00474, 143, 540, 11, 0.0000, 1535439533785
4, 00494, 151, 501, 11, 0.0000, 1535439533805
4, 00510, 162, 512, 11, 0.0000, 1535439533821
4, 00526, 149, 521, 11, 0.0000, 1535439533837
4, 00571, 161, 464, 11, 0.0000, 1535439533882
4, 00571, 152, 465, 11, 0.0000, 1535439533882
4, 00580, 141, 456, 11, 0.0000, 1535439533891
4, 00631, 163, 408, 11, 0.0000, 1535439533942
4, 00632, 159, 446, 11, 0.0000, 1535439533943
4, 00632, 149, 392, 11, 0.0000, 1535439533943
4, 00648, 156, 427, 11, 0.0000, 1535439533959
4, 00666, 174, 359, 11, 0.0000, 1535439533977
4, 00700, 162, 398, 11, 0.0000, 1535439534011
5, 00716, 176, 534, 11, 0.0000, 1535439534027
4, 00717, 179, 307, 11, 0.0000, 1535439534028
5, 00734, 173, 592, 11, 0.0000, 1535439534045
4, 00734, 152, 323, 11, 0.0000, 1535439534045
4, 00769, 169, 315, 11, 0.0000, 1535439534080
5, 00769, 164, 635, 11, 0.0000, 1535439534080
4, 00786, 169, 308, 11, 0.0000, 1535439534097
5, 00786, 147, 583, 11, 0.0000, 1535439534097
4, 00803, 177, 311, 11, 0.0000, 1535439534114
5, 00803, 167, 661, 11, 0.0000, 1535439534114
4, 00821, 178, 308, 11, 0.0000, 1535439534132
5, 00821, 168, 673, 11, 0.0000, 1535439534132
4, 00844, 171, 260, 11, 0.0000, 1535439534155
5, 00844, 147, 631, 11, 0.0000, 1535439534155
5, 00857, 144, 735, 11, 0.0000, 1535439534168
5, 00873, 162, 688, 11, 0.0000, 1535439534184
4, 00889, 164, 254, 11, 0.0000, 1535439534200
5, 00891, 154, 691, 11, 0.0000, 1535439534202
5, 00908, 131, 705, 11, 0.0000, 1535439534219
5, 00926, 153, 711, 11, 0.0000, 1535439534237
4, 00990, 175, 274, 11, 0.0000, 1535439534301
5, 00990, 160, 785, 11, 0.0000, 1535439534301
5, 00990, 135, 656, 11, 0.0000, 1535439534301
5, 00990, 146, 735, 11, 0.0000, 1535439534301
5, 00995, 171, 754, 11, 0.0000, 1535439534306
4, 01023, 154, 291, 11, 0.0000, 1535439534334
5, 01024, 159, 691, 11, 0.0000, 1535439534335
5, 01031, 142, 759, 11, 0.0000, 1535439534342
5, 01049, 160, 700, 11, 0.0000, 1535439534360
5, 01065, 169, 751, 11, 0.0000, 1535439534376
4, 01076, 152, 289, 11, 0.0000, 1535439534387
4, 01117, 148, 258, 11, 0.0000, 1535439534428
5, 01117, 143, 683, 11, 0.0000, 1535439534428
5, 01117, 152, 700, 11, 0.0000, 1535439534428
5, 01117, 168, 807, 11, 0.0000, 1535439534428
4, 01127, 174, 331, 11, 0.0000, 1535439534438
5, 01135, 152, 674, 11, 0.0000, 1535439534446
4, 01144, 143, 284, 11, 0.0000, 1535439534455
5, 01152, 140, 686, 11, 0.0000, 1535439534463
5, 01169, 158, 661, 11, 0.0000, 1535439534480
4, 01181, 163, 362, 11, 0.0000, 1535439534492
5, 01187, 164, 624, 11, 0.0000, 1535439534498
4, 01196, 164, 424, 11, 0.0000, 1535439534507
5, 01204, 160, 620, 11, 0.0000, 1535439534515
3, 01292, 167, 840, 10, 0.0000, 1535439534603
3, 01292, 146, 653, 09, 0.0000, 1535439534603
3, 01292, 135, 693, 09, 0.0000, 1535439534603
3, 01292, 133, 732, 09, 0.0000, 1535439534603
4, 01292, 146, 473, 11, 0.0000, 1535439534603
4, 01292, 150, 518, 11, 0.0000, 1535439534603
4, 01292, 161, 497, 11, 0.0000, 1535439534603
4, 01292, 170, 403, 11, 0.0000, 1535439534603
5, 01292, 169, 525, 11, 0.0000, 1535439534603
3, 01296, 140, 743, 09, 0.0000, 1535439534607
3, 01302, 136, 791, 09, 0.0000, 1535439534613
3, 01309, 139, 750, 09, 0.0000, 1535439534620
3, 01317, 136, 771, 09, 0.0000, 1535439534628
3, 01324, 146, 775, 09, 0.0000, 1535439534635
3, 01334, 142, 751, 09, 0.0000, 1535439534645
3, 01341, 143, 703, 09, 0.0000, 1535439534652
3, 01347, 156, 684, 09, 0.0000, 1535439534658
3, 01384, 158, 640, 09, 0.0000, 1535439534695
3, 01386, 163, 562, 09, 0.0000, 1535439534697
3, 01527, 165, 774, 10, 0.0000, 1535439534838
3, 01539, 154, 834, 10, 0.0000, 1535439534850
3, 01557, 143, 569, 09, 0.0000, 1535439534868
3, 01563, 141, 609, 09, 0.0000, 1535439534874
3, 01570, 135, 600, 09, 0.0000, 1535439534881
3, 01578, 128, 614, 09, 0.0000, 1535439534889
3, 01587, 134, 627, 09, 0.0000, 1535439534898
3, 01594, 126, 617, 09, 0.0000, 1535439534905
3, 01601, 126, 627, 09, 0.0000, 1535439534912
3, 01612, 130, 606, 09, 0.0000, 1535439534923
3, 01616, 136, 602, 09, 0.0000, 1535439534927
3, 01624, 135, 549, 09, 0.0000, 1535439534935
3, 01632, 144, 534, 09, 0.0000, 1535439534943
3, 01641, 150, 488, 09, 0.0000, 1535439534952
3, 01648, 153, 455, 09, 0.0000, 1535439534959
3, 01657, 174, 396, 09, 0.0000, 1535439534968
Weight, 0, Tw, 0726, Sw, 1007, Aw, 0113, Time, 1535439537352, Y, 0000, X, 0000
===,
5, 00000, 162, 436, 11, 0.0000, 1535439542269
5, 00017, 133, 474, 11, 0.0000, 1535439542286
5, 00035, 139, 646, 11, 0.0000, 1535439542304
5, 00052, 161, 773, 11, 0.0000, 1535439542321
6, 00061, 174, 746, 11, 0.0000, 1535439542330
5, 00069, 139, 764, 11, 0.0000, 1535439542338
6, 00079, 138, 760, 11, 0.0000, 1535439542348
5, 00087, 128, 785, 11, 0.0000, 1535439542356
6, 00098, 123, 812, 11, 0.0000, 1535439542367
6, 00122, 148, 537, 10, 0.0000, 1535439542391
6, 00133, 149, 581, 10, 0.0000, 1535439542402
6, 00154, 146, 531, 10, 0.0000, 1535439542423
6, 00155, 156, 554, 10, 0.0000, 1535439542424
6, 00166, 142, 497, 10, 0.0000, 1535439542435
6, 00177, 150, 472, 10, 0.0000, 1535439542446
6, 00188, 161, 465, 10, 0.0000, 1535439542457
6, 00199, 164, 414, 10, 0.0000, 1535439542468
7, 00318, 177, 576, 11, 0.0000, 1535439542587
7, 00341, 169, 653, 11, 0.0000, 1535439542610
7, 00433, 162, 659, 11, 0.0000, 1535439542702
7, 00434, 153, 704, 11, 0.0000, 1535439542703
7, 00435, 150, 717, 11, 0.0000, 1535439542704
7, 00436, 147, 723, 11, 0.0000, 1535439542705
7, 00437, 144, 788, 11, 0.0000, 1535439542706
7, 00439, 139, 765, 11, 0.0000, 1535439542708
7, 00457, 136, 794, 11, 0.0000, 1535439542726
7, 00475, 139, 777, 11, 0.0000, 1535439542744
7, 00492, 139, 753, 11, 0.0000, 1535439542761
7, 00510, 141, 755, 11, 0.0000, 1535439542779
7, 00527, 138, 736, 11, 0.0000, 1535439542796
7, 00545, 140, 711, 11, 0.0000, 1535439542814
7, 00562, 148, 680, 11, 0.0000, 1535439542831
7, 00579, 146, 713, 11, 0.0000, 1535439542848
7, 00599, 150, 653, 11, 0.0000, 1535439542868
7, 00614, 147, 682, 11, 0.0000, 1535439542883
7, 00631, 150, 622, 11, 0.0000, 1535439542900
7, 00649, 153, 624, 11, 0.0000, 1535439542918
7, 00666, 150, 663, 11, 0.0000, 1535439542935
7, 00684, 159, 614, 11, 0.0000, 1535439542953
7, 00701, 148, 660, 11, 0.0000, 1535439542970
7, 00718, 151, 621, 11, 0.0000, 1535439542987
7, 00736, 151, 623, 11, 0.0000, 1535439543005
7, 00754, 147, 666, 11, 0.0000, 1535439543023
7, 00771, 155, 622, 11, 0.0000, 1535439543040
7, 00789, 147, 661, 11, 0.0000, 1535439543058
7, 00807, 150, 627, 11, 0.0000, 1535439543076
7, 00825, 156, 634, 11, 0.0000, 1535439543094
7, 00840, 150, 677, 11, 0.0000, 1535439543109
7, 00858, 152, 639, 11, 0.0000, 1535439543127
7, 00875, 149, 684, 11, 0.0000, 1535439543144
7, 00897, 149, 667, 11, 0.0000, 1535439543166
7, 00910, 153, 664, 11, 0.0000, 1535439543179
7, 00927, 145, 728, 11, 0.0000, 1535439543196
7, 00945, 150, 676, 11, 0.0000, 1535439543214
7, 00964, 145, 726, 11, 0.0000, 1535439543233
7, 00983, 143, 699, 11, 0.0000, 1535439543252
7, 00999, 148, 703, 11, 0.0000, 1535439543268
7, 01015, 145, 754, 11, 0.0000, 1535439543284
7, 01032, 147, 700, 11, 0.0000, 1535439543301
7, 01050, 143, 741, 11, 0.0000, 1535439543319
7, 01067, 145, 707, 11, 0.0000, 1535439543336
7, 01085, 147, 692, 11, 0.0000, 1535439543354
7, 01101, 141, 734, 11, 0.0000, 1535439543370
7, 01119, 145, 674, 11, 0.0000, 1535439543388
7, 01137, 142, 697, 11, 0.0000, 1535439543406
7, 01154, 144, 674, 11, 0.0000, 1535439543423
7, 01172, 148, 678, 11, 0.0000, 1535439543441
7, 01192, 142, 749, 11, 0.0000, 1535439543461
7, 01206, 144, 697, 11, 0.0000, 1535439543475
7, 01229, 139, 746, 11, 0.0000, 1535439543498
7, 01251, 141, 729, 11, 0.0000, 1535439543520
7, 01265, 144, 742, 11, 0.0000, 1535439543534
7, 01279, 139, 821, 11, 0.0000, 1535439543548
7, 01293, 143, 779, 11, 0.0000, 1535439543562
7, 01311, 141, 822, 11, 0.0000, 1535439543580
7, 01330, 137, 826, 11, 0.0000, 1535439543599
7, 01351, 147, 835, 11, 0.0000, 1535439543620
7, 01374, 136, 565, 10, 0.0000, 1535439543643
7, 01387, 146, 592, 10, 0.0000, 1535439543656
7, 01401, 147, 573, 10, 0.0000, 1535439543670
7, 01405, 144, 579, 10, 0.0000, 1535439543674
7, 01418, 144, 586, 10, 0.0000, 1535439543687
7, 01427, 142, 577, 10, 0.0000, 1535439543696
7, 01438, 143, 585, 10, 0.0000, 1535439543707
7, 01452, 149, 586, 10, 0.0000, 1535439543721
7, 01466, 139, 577, 10, 0.0000, 1535439543735
7, 01470, 146, 587, 10, 0.0000, 1535439543739
7, 01483, 150, 572, 10, 0.0000, 1535439543752
7, 01493, 150, 575, 10, 0.0000, 1535439543762
7, 01503, 148, 583, 10, 0.0000, 1535439543772
7, 01515, 143, 582, 10, 0.0000, 1535439543784
7, 01524, 146, 591, 10, 0.0000, 1535439543793
7, 01536, 151, 587, 10, 0.0000, 1535439543805
7, 01546, 147, 591, 10, 0.0000, 1535439543815
7, 01558, 145, 604, 10, 0.0000, 1535439543827
7, 01568, 153, 589, 10, 0.0000, 1535439543837
7, 01578, 152, 593, 10, 0.0000, 1535439543847
7, 01589, 150, 601, 10, 0.0000, 1535439543858
7, 01600, 148, 607, 10, 0.0000, 1535439543869
7, 01611, 143, 624, 10, 0.0000, 1535439543880
7, 01622, 151, 611, 10, 0.0000, 1535439543891
7, 01633, 145, 617, 10, 0.0000, 1535439543902
7, 01644, 143, 636, 10, 0.0000, 1535439543913
7, 01655, 149, 601, 10, 0.0000, 1535439543924
7, 01666, 155, 633, 10, 0.0000, 1535439543935
7, 01676, 154, 655, 10, 0.0000, 1535439543945
7, 01687, 154, 635, 10, 0.0000, 1535439543956
7, 01699, 145, 673, 10, 0.0000, 1535439543968
7, 01714, 150, 638, 10, 0.0000, 1535439543983
7, 01721, 156, 655, 10, 0.0000, 1535439543990
7, 01732, 148, 671, 10, 0.0000, 1535439544001
7, 01743, 147, 634, 10, 0.0000, 1535439544012
7, 01753, 155, 653, 10, 0.0000, 1535439544022
7, 01767, 151, 671, 10, 0.0000, 1535439544036
7, 01779, 150, 645, 10, 0.0000, 1535439544048
7, 01786, 143, 678, 10, 0.0000, 1535439544055
7, 01797, 147, 645, 10, 0.0000, 1535439544066
7, 01808, 153, 669, 10, 0.0000, 1535439544077
7, 01819, 145, 686, 10, 0.0000, 1535439544088
7, 01834, 150, 650, 10, 0.0000, 1535439544103
7, 01840, 157, 663, 10, 0.0000, 1535439544109
7, 01852, 152, 672, 10, 0.0000, 1535439544121
7, 01863, 148, 658, 10, 0.0000, 1535439544132
7, 01873, 144, 683, 10, 0.0000, 1535439544142
7, 01923, 146, 655, 10, 0.0000, 1535439544192
7, 01923, 153, 676, 10, 0.0000, 1535439544192
7, 01923, 139, 690, 10, 0.0000, 1535439544192
7, 01923, 146, 654, 10, 0.0000, 1535439544192
7, 01927, 150, 677, 10, 0.0000, 1535439544196
7, 01953, 147, 682, 10, 0.0000, 1535439544222
7, 01953, 152, 648, 10, 0.0000, 1535439544222
7, 01960, 144, 685, 10, 0.0000, 1535439544229
7, 01974, 146, 650, 10, 0.0000, 1535439544243
7, 01982, 157, 660, 10, 0.0000, 1535439544251
7, 02033, 142, 679, 10, 0.0000, 1535439544302
7, 02033, 156, 628, 10, 0.0000, 1535439544302
7, 02033, 157, 633, 10, 0.0000, 1535439544302
7, 02033, 153, 648, 10, 0.0000, 1535439544302
7, 02036, 153, 612, 10, 0.0000, 1535439544305
7, 02047, 150, 629, 10, 0.0000, 1535439544316
7, 02059, 150, 614, 10, 0.0000, 1535439544328
7, 02069, 159, 612, 10, 0.0000, 1535439544338
7, 02080, 147, 624, 10, 0.0000, 1535439544349
7, 02092, 157, 584, 10, 0.0000, 1535439544361
7, 02103, 160, 587, 10, 0.0000, 1535439544372
7, 02113, 157, 598, 10, 0.0000, 1535439544382
7, 02136, 157, 566, 10, 0.0000, 1535439544405
7, 02137, 155, 585, 10, 0.0000, 1535439544406
7, 02145, 155, 564, 10, 0.0000, 1535439544414
7, 02156, 163, 566, 10, 0.0000, 1535439544425
7, 02167, 155, 560, 10, 0.0000, 1535439544436
7, 02179, 162, 533, 10, 0.0000, 1535439544448
7, 02191, 170, 532, 10, 0.0000, 1535439544460
7, 02199, 164, 528, 10, 0.0000, 1535439544468
7, 02211, 158, 475, 10, 0.0000, 1535439544480
7, 02248, 173, 478, 10, 0.0000, 1535439544517
7, 02250, 164, 460, 10, 0.0000, 1535439544519
7, 02273, 177, 435, 10, 0.0000, 1535439544542
6, 02317, 163, 544, 11, 0.0000, 1535439544586
6, 02335, 156, 735, 11, 0.0000, 1535439544604
6, 02367, 139, 815, 11, 0.0000, 1535439544636
6, 02378, 150, 568, 10, 0.0000, 1535439544647
6, 02391, 162, 469, 10, 0.0000, 1535439544660
6, 02400, 170, 411, 10, 0.0000, 1535439544669
5, 02419, 170, 581, 11, 0.0000, 1535439544688
5, 02436, 127, 646, 11, 0.0000, 1535439544705
5, 02455, 132, 684, 11, 0.0000, 1535439544724
5, 02471, 169, 659, 11, 0.0000, 1535439544740
Weight, 0, Tw, 1819, Sw, 2090, Aw, 0265, Time, 1535439547022, Y, 0000, X, 0000
===,
7, 00000, 159, 724, 11, 0.0000, 1535439554896
7, 00026, 148, 733, 11, 0.0000, 1535439554922
7, 00034, 142, 735, 11, 0.0000, 1535439554930
7, 00052, 131, 759, 11, 0.0000, 1535439554948
7, 00069, 135, 828, 11, 0.0000, 1535439554965
